100,1,1,67.41799782573169,47.98683044134201,89.47828680546569,60.88216158551162,45.04420558650319,9.281405584689166,98.76480430022139,76.98048862937698,4.064717643207172,39.241471351670825
100,2,2,74.18349024617655,41.81526247963471,27.76207646784721,79.33123979143845,81.20433602427565,30.877439905945216,91.80571713961453,64.8892896102617,48.592234331540354,66.95101769337451
100,3,3,96.5944234387753,89.38150250419402,43.69940424120989,8.845370976787484,48.486461873426734,35.5590226766253,39.69440640917098,78.87528248420591,92.86488796594935,95.39074558341413
100,4,4,37.381690085538,1.5523070720361147,37.341648261889034,78.16115550069809,29.682491033430196,3.5856578283000697,74.16241315753243,98.10844183357695,32.19769664190892,30.39595863577456
100,5,5,99.91384400495471,56.00616362837285,85.00742550899022,74.29975741383632,72.78952557852895,6.038026928603698,73.36147053333298,84.59975794004833,72.7965190604762,51.07961518473022
100,6,6,6.710259604184826,72.3254835342204,9.941723322542618,68.07080337724067,48.60909760000919,68.52755518460039,98.89716293429997,79.9888976806755,30.106136270777448,38.80546494031866
100,7,7,56.01483713424465,81.80434268040278,93.56729412258309,12.05144617526241,57.37226582761699,26.416712003171238,20.698295821644987,77.30659814575748,67.16659180136969,7.3912057858832085
100,8,8,20.811361604606674,1.5094217186652361,54.017640351750096,56.354360709382206,11.931430996202748,10.2938813527859,88.80028041123748,33.178564626870006,96.3663061408124,66.61130942652385
100,9,9,71.26895084963427,37.78780207701851,89.63043991776657,78.66119205541389,40.19629904938301,83.18272312647193,81.42421788929806,59.448473126781344,1.5651175543106002,47.96310143384166
100,10,10,47.09171533829297,19.449700172608264,55.435096307664146,62.96358190824546,85.83751845510456,63.97607429598434,69.04218575912506,68.60180762516299,98.58984953470811,25.931408055358695
100,11,11,8.32465660819587,54.462308563480036,32.68191145471392,33.26572995763241,65.1422381950949,97.48518948860497,40.257188963692606,9.758601376993123,30.573405441268577,83.35272275914552
100,12,12,33.68785315287365,91.55293374944902,22.488082601624225,79.9044164582104,34.2527143061715,71.4900685923424,61.850127032255536,85.0843680293437,93.5329364270218,54.08012562650611
100,13,13,98.91043462756035,2.7033086372400956,80.73022694149039,97.59586406666496,66.31375777917297,43.18863882724498,65.52463312131552,82.13398926011976,66.09015711978553,27.001354570034795
100,14,14,91.39530645245894,9.927179764340147,21.37627484658086,64.99617827869596,47.101470281362644,47.0882179700404,23.995134921069663,37.68447937372529,51.343723672691965,51.58401851438847
100,15,15,71.58160062573401,76.80014233410567,32.14348929130273,95.54785361046731,79.55760136055864,69.9467468725888,21.463793905874482,16.25553171821211,55.95601322434541,87.71615645768631
100,16,16,58.86092657038683,32.71888166023274,15.014046426808772,68.55735723078375,27.62876831104327,17.749443526798316,46.11596989087598,94.13652352918163,94.78125438279234,33.94683364651151
100,17,17,61.930277363615964,79.15256301217707,82.57084837513143,88.3573563409095,79.47270255296381,76.07411649640629,56.981275969421255,27.809420582319675,67.62056438331184,64.61445385334497
100,18,18,24.32513695409374,73.59338951621753,34.91801556864375,40.434083043413104,16.264076780588955,40.639057404203584,40.73901058201212,37.758314218196084,49.8941137847459,76.19094423452044
100,19,19,86.85913191015241,26.69538503674375,68.6507425145577,9.468255283505862,6.9596992853323885,69.01855002821127,14.036142334452418,83.02913267634518,6.111370045634634,61.40936509400454
100,20,20,34.82894916309683,27.6936422355856,97.6679234072057,31.450901241517794,80.00926679634689,81.5867227643431,81.74425914057358,29.876399556565808,56.902629508301146,73.52406870911464
100,21,21,46.130196257241415,15.804969965957037,30.239181287316857,79.4033736974828,32.11968708798071,89.09328593771086,87.05001522845177,54.77238429212731,7.99763380270581,79.54891302017208
100,22,22,88.81245259275929,37.085474718619096,89.10033067873648,2.6901040699769156,5.183498251920518,72.7755505048426,98.6748827823574,61.67737809893848,31.34852236255571,87.08090341227366
100,23,23,71.76425930281091,76.94231695053267,93.74008472773858,7.7765088296555875,84.16923741846384,81.93259255041843,96.67292062232069,7.513618595925537,2.557587458527145,7.353576204950226
100,24,24,85.92755265475577,14.796488261806493,94.09488985509765,20.822159309365713,41.39687517576276,37.022263719911706,97.43095232257295,23.094331738241156,87.26033931982475,39.73110780127281
100,25,25,8.941860977306384,23.56062320821231,63.647440071596236,24.785090751656444,12.355667511648745,34.10113994914476,14.39503687126059,41.30417970975834,49.58250028399386,36.70310559978767
100,26,26,67.39213857774998,69.1817282864256,3.6032566737332092,60.84619077831555,64.0773294604204,88.5445160032539,88.73239772025259,56.70836371752525,3.462744271092198,75.36117740781641
100,27,27,88.21779792074955,36.05288343985471,67.23370279102059,68.22339987770022,17.523530075307153,94.80128991940573,5.128644440829309,72.86927676962944,7.444138956871765,67.49111338957212
100,28,28,3.8297675606044566,57.07527728007635,57.99232884375319,21.991820716916813,72.62651701268139,35.002166770318674,82.73483143803003,79.53939580990932,24.036610467776615,15.049706585583126
100,29,29,53.030346064165514,70.89575563634473,71.92942833299347,33.12018092587731,76.25694963818347,30.287304691801747,58.69363134953978,79.5366207648028,39.94517339843712,98.34896287086465
100,30,30,64.88948131813873,19.600324827849406,50.489514977450035,8.418134259025353,70.63791110599676,14.60172484541267,65.47157142021449,99.93334459744423,14.776329414186774,89.94179728304948
